File,,Mean_4,Mean_5,Mean_6,Mean_7,Mean_10,Mean_11,Mean_12,Mean_13,Mean_14,Mean_15,Mean_16,Mean_17,Mean_18,Mean_24,Mean_26,Mean_28,Mean_30,Mean_43,Mean_44,Mean_45,Mean_46,Mean_49,Mean_50,Mean_51,Mean_52,Mean_53,Mean_54,Mean_58,Mean_60,Mean_85,Mean_91,Mean_92,Mean_630,Mean_631,Mean_632,Mean_1002,Mean_1003,Mean_1005,Mean_1006,Mean_1007,Mean_1008,Mean_1009,Mean_1010,Mean_1011,Mean_1012,Mean_1013,Mean_1014,Mean_1015,Mean_1016,Mean_1017,Mean_1018,Mean_1019,Mean_1020,Mean_1021,Mean_1022,Mean_1023,Mean_1024,Mean_1025,Mean_1026,Mean_1027,Mean_1028,Mean_1029,Mean_1030,Mean_1031,Mean_1034,Mean_1035,Mean_2002,Mean_2003,Mean_2005,Mean_2006,Mean_2007,Mean_2008,Mean_2009,Mean_2010,Mean_2011,Mean_2012,Mean_2013,Mean_2014,Mean_2015,Mean_2016,Mean_2017,Mean_2018,Mean_2019,Mean_2020,Mean_2021,Mean_2022,Mean_2023,Mean_2024,Mean_2025,Mean_2026,Mean_2027,Mean_2028,Mean_2029,Mean_2030,Mean_2031,Mean_2034,Mean_2035
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/MaxMun_d_0051359_anat_thickness.nii.gz,MaxMun_d_0051359,0.00393,0.993809,0.156757,0.000022,0.001544,0,0,0,0,0,0.000019,2.237508,4.620411,0,0,0.008446,0,0.00199,0.489448,0.113107,0,0.001463,0,0.000057,0,2.329445,4.125136,0,0.006967,0,0.008506,0,0.00131,0.000251,0,2.689575,1.897132,1.413411,3.952015,3.416586,2.187899,2.882446,2.612168,2.129566,2.840235,2.246056,2.928933,3.036083,1.729609,1.510261,1.821636,2.013614,1.948144,1.277328,1.167959,2.613265,1.374196,2.257172,3.801937,2.469908,2.061182,1.127954,2.194417,1.908869,2.020414,3.26969,2.569711,1.730466,1.990721,3.403485,3.772779,2.484068,3.032446,2.634382,2.127884,2.599437,2.512232,2.780096,3.180517,2.602699,1.593848,1.773462,2.291144,1.904527,1.82653,1.298174,3.387829,1.37917,2.28246,2.960644,2.251336,2.204436,1.115472,2.156082,1.957944,1.947442,3.444912
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/MaxMun_d_0051360_anat_thickness.nii.gz,MaxMun_d_0051360,0.005478,0.597902,0.140636,0.000031,0.002886,0,0.00003,0,0,0,0.00005,2.336494,4.279133,0,0.00013,0.023348,0,0.007185,0.485633,0.128756,0.000003,0.003756,0,0,0,2.711806,4.577769,0.000103,0.016118,0,0.009211,0.000476,0.014535,0.000037,0,2.650353,1.88739,1.646391,3.849045,3.459584,2.318157,3.228547,2.813641,2.317601,2.815945,2.552973,2.59732,3.032489,2.298459,1.669427,2.213711,2.026893,2.105359,1.455442,1.338222,2.716444,1.694103,2.623608,3.911277,2.544714,2.105354,1.52446,2.442773,2.284821,2.65522,3.558593,2.668354,2.165878,1.854573,2.834693,3.757963,2.536781,3.27571,3.005318,2.312276,2.83905,2.520055,3.148929,3.160266,2.883889,1.576037,2.253329,2.428612,2.400307,1.921102,1.241865,3.288624,1.59411,2.562862,3.604883,2.729784,2.264541,1.349684,2.23438,1.993774,2.477771,4.074914
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/MaxMun_d_0051361_anat_thickness.nii.gz,MaxMun_d_0051361,0.003415,1.299391,0.115005,0,0.001914,0,0,0,0,0,0,2.424222,4.325814,0,0,0.01034,0,0.008539,0.573466,0.078002,0,0.001623,0,0.000018,0,2.132666,3.487413,0.00005,0.015679,0,0.003704,0,0.001937,0.001414,0,2.809335,1.836336,1.738869,4.467619,3.662959,2.631742,3.515683,2.938343,2.490028,2.887858,2.373193,2.898468,3.358347,2.549456,1.583727,1.808193,1.724247,1.66838,1.533296,1.191228,2.764746,1.461801,2.626753,2.887027,2.621993,2.189372,1.661055,2.159607,2.113497,1.47586,3.304076,1.825459,1.947117,1.972589,3.477845,3.616706,2.798097,3.381669,2.526855,2.38391,2.709862,2.635834,2.684678,3.030249,2.664869,1.56314,1.664544,1.940091,1.676609,2.083032,1.347277,3.057811,1.356952,2.842499,1.937977,2.516155,2.13328,1.56638,1.963323,2.051672,1.260326,3.599998
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050952_anat_thickness.nii.gz,NYU_0050952,0.004363,0.740467,0.092318,0.000024,0.005655,0,0.00013,0,0,0,0.000216,1.872437,3.468973,0,0,0.007857,0,0.002362,0.234379,0.088385,0.000005,0.002754,0,0.00037,0,1.879918,2.949063,0.000801,0.006504,0,0.021091,0,0.005518,0,0,2.859578,2.6929,1.717693,3.161215,2.961737,3.002757,2.920814,2.442966,2.015632,3.195343,2.426127,2.916328,3.078001,2.456103,1.76187,2.655877,2.550257,2.622785,2.018912,1.487973,2.898293,1.990948,2.520165,3.69953,3.414019,2.784253,1.630184,2.153778,2.589969,1.962796,2.89931,2.593023,2.613745,2.128578,2.96793,3.452463,2.950211,3.181352,2.809243,1.965844,3.117414,2.642862,3.099835,3.2011,2.718528,1.728096,2.474026,2.75227,2.489624,1.630897,1.462243,3.346898,1.945109,2.60823,3.510304,3.561657,3.053156,1.514818,2.385162,2.884538,1.987534,3.416593
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050953_anat_thickness.nii.gz,NYU_0050953,0.008348,0.881112,0.11853,0.000041,0.002996,0,0.000015,0,0,0,0.000322,2.000841,3.909485,0,0.000233,0.015097,0,0.002434,0.475222,0.104142,0.000029,0.004097,0,0.000117,0,1.862121,3.703239,0.00017,0.024921,0,0.011395,0.000397,0.001881,0.000008,0,2.420162,2.142396,1.983647,3.425662,3.223339,2.55151,2.793746,2.545954,2.246685,3.330191,2.39268,2.597067,3.215156,2.287672,1.582225,2.452749,2.866953,2.767821,2.283998,1.575045,2.399398,1.920228,2.40379,3.639567,3.068397,2.357075,1.573975,2.157341,2.367063,1.824128,2.598095,2.707651,2.260603,2.040469,3.151951,3.219505,2.872194,3.110772,2.271109,2.389852,3.0762,2.56891,2.902099,3.000425,2.149115,1.705621,2.465221,2.947806,2.606557,2.35063,1.51,2.514955,1.962119,2.301337,3.271239,3.268899,2.39799,1.695447,2.246829,2.155114,1.917683,2.67557
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050954_anat_thickness.nii.gz,NYU_0050954,0.011553,0.723721,0.122555,0.000043,0.002721,0,0.000021,0,0,0,0.000796,1.721592,2.900765,0,0.001205,0.010516,0,0.008668,0.294904,0.125395,0.000013,0.00248,0.000007,0.000018,0,1.774488,2.889387,0.02906,0.008813,0,0.015204,0,0.013902,0.000022,0,2.283065,1.876061,1.220282,2.699844,2.62546,1.954678,2.913778,2.173184,1.679629,2.670375,2.256544,2.613076,2.642675,1.983632,1.607415,2.348578,2.905531,2.560517,1.259383,1.434726,2.561734,1.975048,1.647993,3.189544,3.022784,2.374513,1.040428,1.960222,1.774028,1.709644,2.87856,1.7112,2.096294,1.647823,2.202387,3.472648,2.265572,3.128257,2.459332,1.8133,2.655075,2.44106,2.812977,2.829218,2.370209,1.643844,2.141601,3.074935,2.645091,1.774315,1.306987,2.719585,1.88333,1.820361,2.74495,3.215084,2.624065,1.104939,1.982836,1.921364,1.379661,2.633869
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050955_anat_thickness.nii.gz,NYU_0050955,0.004371,0.563029,0.209075,0.000011,0.002484,0,0,0,0,0,0.000089,1.60556,2.720787,0,0.000066,0.014267,0,0.004287,0.392424,0.162801,0.000023,0.001969,0,0.000021,0,1.592286,2.81501,0.000269,0.011527,0,0.016565,0.000357,0.003493,0.00003,0,2.486458,2.383306,1.596694,2.72868,2.057161,2.238615,1.725471,2.19109,1.899721,2.432881,2.125614,2.223021,2.450093,1.61943,1.469465,2.042627,2.360288,2.34929,1.782915,1.296712,2.198413,1.793286,2.247047,3.495156,2.793411,2.620472,1.478517,2.023561,2.114251,1.665275,2.413473,2.554348,2.669025,1.471721,2.759324,2.178792,2.698982,1.882219,2.032509,1.864804,2.226103,2.096049,2.481966,2.469466,1.750707,1.378613,2.307992,2.503464,2.566887,1.384942,1.10467,2.335242,1.737766,2.048798,2.751291,3.244406,2.520597,1.260408,2.164468,1.878716,1.635413,2.571275
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050956_anat_thickness.nii.gz,NYU_0050956,0.016434,1.32214,0.126429,0.000374,0.0017,0,0,0,0,0,0.001256,1.693299,3.258795,0,0.000831,0.012138,0,0.014409,0.543175,0.116849,0.000066,0.002058,0,0.000009,0,1.699488,3.263088,0.001671,0.016042,0,0.012381,0,0.009424,0.000251,0,2.083246,1.827037,1.426215,2.777729,2.470046,2.239259,2.680107,2.18936,2.054575,2.415557,2.229064,2.481296,2.837079,2.059673,1.525883,2.156403,2.390274,2.060069,1.554992,1.308231,2.16454,1.700971,2.212175,3.196254,2.474311,2.16135,1.17994,1.997729,2.061636,1.623079,2.438667,1.461325,1.954167,1.429502,2.68986,2.613973,2.409055,2.574425,2.025561,1.991115,2.52899,2.167346,2.551312,2.311802,2.139149,1.64113,1.941313,2.404998,2.190037,1.577522,1.315646,2.476663,1.597194,2.021566,2.844825,2.322322,2.248777,1.341146,1.868603,2.048988,1.375763,2.487057
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050957_anat_thickness.nii.gz,NYU_0050957,0.007504,0.932958,0.10242,0.000037,0.004145,0,0.000074,0,0,0,0.00022,1.663284,3.166912,0,0,0.016369,0,0.005748,0.588291,0.077142,0,0.003473,0,0.000022,0,1.543407,3.049792,0.000082,0.011032,0,0.003197,0,0.006928,0.000068,0,1.978784,1.393057,0.961448,2.665728,2.835167,1.635179,2.423777,2.133102,1.442481,1.914154,1.836746,2.019937,2.632778,2.485361,1.034864,1.644439,2.163297,1.942074,0.991835,0.992331,2.100254,1.335252,1.665213,2.982911,2.134417,1.741989,0.806171,2.028074,1.675496,1.576401,2.106386,1.960483,1.546699,1.107937,2.75087,3.381659,1.837517,2.693668,2.28653,1.578997,2.135512,2.162454,2.449559,2.505904,2.241655,1.051888,1.88859,2.173373,1.918965,0.969561,0.941755,2.319649,1.284483,1.802405,2.418835,2.072929,1.769379,0.773422,1.843698,1.525752,1.487182,2.190006
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050958_anat_thickness.nii.gz,NYU_0050958,0.004801,0.323388,0.122218,0.00005,0.00072,0,0.000075,0,0,0,0.000217,1.384715,2.551437,0,0.00016,0.006727,0,0.004066,0.365346,0.09813,0,0.001204,0,0.000105,0,1.441893,2.983058,0.000941,0.013113,0,0.013484,0,0.013024,0.000022,0,2.514342,1.837467,0.876856,3.202353,2.912939,2.285163,3.044912,2.424304,1.60054,2.563139,1.942986,2.528809,2.785497,1.633787,1.413927,1.98437,1.969377,2.008767,0.725308,1.231223,2.468456,1.521001,1.88108,3.608998,2.211142,2.015347,1.165174,1.856693,2.457616,1.534706,2.544262,2.35615,1.642812,1.164634,3.316699,2.844716,2.353508,2.782339,2.399001,1.693781,2.547458,2.113069,2.544229,2.445359,1.681998,1.266435,1.934394,2.448521,2.150778,1.438417,1.178085,2.619529,1.414302,1.922518,3.011366,2.070599,1.89438,1.237188,1.84849,2.063723,1.033094,2.937324
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050959_anat_thickness.nii.gz,NYU_0050959,0.021151,1.834743,0.159781,0.000046,0.003125,0,0,0,0,0,0.000643,2.065582,3.324059,0,0.001079,0.017499,0,0.015947,0.577604,0.131429,0.00008,0.001869,0.000009,0.000023,0,2.103214,3.117065,0.00741,0.024348,0,0.031018,0.004501,0.009261,0,0,2.564309,1.912956,1.880739,3.279791,3.074178,2.528396,2.982162,2.402726,2.435146,2.815496,2.816357,2.962267,2.849775,2.504576,1.534913,2.545757,2.332298,2.446541,2.583301,1.588001,2.502217,1.879813,2.152616,3.487433,2.347336,2.219426,1.452336,2.317498,2.585409,1.909219,3.102205,2.557764,1.881135,1.904202,2.896246,3.284457,2.695463,3.00217,2.637495,2.34045,2.9022,2.871351,2.948459,2.783373,2.587615,1.407584,2.693193,2.684869,2.531637,2.738105,1.600163,2.542491,1.83434,2.44624,3.109207,2.378184,2.189478,1.402471,2.289499,2.271568,1.54278,3.085093
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050960_anat_thickness.nii.gz,NYU_0050960,0.020411,1.609833,0.074901,0.000042,0.002018,0,0.000042,0,0,0,0.000764,2.011402,3.266629,0,0.001917,0.019686,0,0.025447,0.843689,0.056484,0.000123,0.001405,0.000001,0.000008,0,1.857801,3.367213,0.002351,0.023889,0,0.00289,0.000212,0.00201,0,0,1.954417,1.318947,1.480496,2.705965,2.373026,2.100527,2.031085,2.014105,2.476833,2.124903,2.371174,1.666142,2.297004,1.899395,1.069589,1.772909,2.237616,1.782277,1.841351,1.155696,1.996116,1.250184,1.652916,2.562417,1.970586,1.515139,1.187249,1.773895,1.880047,1.719004,2.239576,1.940159,1.45446,1.466585,2.508539,2.56438,2.379685,2.51006,1.961857,2.521117,1.81338,2.188427,1.681175,2.17771,2.005788,1.150365,1.869084,2.104712,1.833476,1.988855,1.117672,2.052714,1.320528,1.841844,2.534695,2.058614,1.60665,1.15951,1.785084,1.798256,1.526834,2.255454
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050961_anat_thickness.nii.gz,NYU_0050961,0.002104,0.395718,0.120425,0.000003,0.004649,0,0.00002,0,0,0,0.000153,1.55891,3.368127,0,0,0.022148,0,0.00576,0.606438,0.096227,0.000009,0.002258,0.000005,0.000069,0,1.752645,3.577563,0.018563,0.019626,0,0.010425,0,0.008147,0.003965,0,2.030551,1.962343,1.549314,2.730807,2.961487,2.546218,2.705411,1.805741,1.790948,2.687491,1.972664,2.502102,2.931582,2.03306,1.589505,2.0717,2.266539,2.043696,1.646702,1.373506,2.053136,1.84983,1.897018,2.922966,2.281845,2.230278,1.532853,2.115162,1.932057,1.31299,2.427982,2.161043,1.925106,1.454404,3.068307,3.23872,2.304155,2.735518,1.974232,1.823097,2.472532,2.09588,2.248041,2.487145,2.385707,1.6118,2.479312,2.647621,2.212972,1.586841,1.443575,2.44884,1.78958,2.115698,2.685203,2.190197,2.146926,1.457596,2.049271,1.830956,1.774458,2.676038
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050962_anat_thickness.nii.gz,NYU_0050962,0.005733,0.391529,0.09681,0.000213,0.002524,0,0.000004,0,0,0,0.000964,1.646527,3.617605,0,0.000532,0.018531,0,0.002762,0.499521,0.081083,0.000085,0.001952,0,0.000007,0,1.492122,3.456793,0.000062,0.018085,0,0.011992,0.000089,0.002987,0,0,1.938136,1.775336,0.962368,2.749029,2.502275,1.404794,2.307591,1.695227,1.422557,2.114352,2.060224,2.055849,2.014956,1.649847,1.225895,1.843594,1.760187,1.565583,1.070231,1.004963,2.128222,1.404045,1.729085,2.734282,1.750538,1.567651,1.030457,1.631403,1.365021,1.292859,2.130858,1.963522,1.438148,1.270134,2.8205,2.733864,1.834502,2.594482,1.850124,1.458265,2.070555,2.055343,2.469839,2.162334,1.577739,1.291825,1.933006,1.938223,1.83722,1.695577,1.098937,2.278048,1.368045,1.84465,2.558055,1.945789,1.671878,1.051752,1.698822,1.539744,1.363163,2.0917
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050964_anat_thickness.nii.gz,NYU_0050964,0.008805,1.124602,0.099452,0.000216,0.001986,0.000005,0.000012,0,0,0,0.000903,1.634266,3.240616,0,0.000421,0.009889,0,0.005495,0.620979,0.076395,0.000006,0.002361,0,0.000003,0,1.659554,3.045885,0.003701,0.005865,0,0.015974,0.002555,0.003118,0.000013,0,2.134771,1.897346,1.118246,2.730393,3.016357,1.997003,2.398692,2.370962,1.935885,2.553861,2.397252,2.242,2.730284,2.431214,1.320219,2.065047,2.416546,2.038745,0.904588,1.07126,2.155685,1.575194,1.934998,3.164732,2.221041,2.184305,1.156604,1.954568,1.976565,1.264409,2.708382,2.316897,1.839962,1.176182,2.751588,2.80853,2.182349,2.697937,2.354679,1.726495,2.591532,2.054156,2.48053,2.735322,2.08703,1.307463,2.280643,2.395585,2.146845,0.995241,1.190315,2.354085,1.577555,1.781719,2.992063,2.292142,2.201613,1.277442,1.92615,1.841885,1.374659,2.644223
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050965_anat_thickness.nii.gz,NYU_0050965,0.004587,0.824019,0.085179,0.000035,0.002256,0,0.000023,0,0,0,0.000112,1.839792,2.921277,0,0.000511,0.012144,0,0.003734,0.340744,0.078553,0.00008,0.002171,0,0,0,1.738038,2.960079,0.001014,0.007646,0,0.014444,0,0.002729,0,0,2.201761,1.851746,2.063235,2.164942,2.765302,2.584384,2.520623,2.489048,2.193022,2.350838,2.527644,2.110551,2.772689,2.39304,1.686779,2.120759,2.156256,2.543617,1.930598,1.709999,2.354001,1.925256,2.784661,2.91499,2.511189,2.427737,1.609693,1.903069,2.224239,1.40905,2.621239,1.444345,1.886067,1.988892,2.637737,2.839647,2.561163,2.489667,2.535252,2.14933,2.599028,2.410742,2.640786,2.295798,2.35303,1.648126,2.243887,2.051117,2.439718,1.901663,1.42147,2.728505,1.634559,2.719326,2.418973,2.821516,2.291932,1.554952,1.969172,2.000395,1.175203,2.507417
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050966_anat_thickness.nii.gz,NYU_0050966,0.002173,0.776167,0.098627,0.000021,0.009974,0,0.000018,0,0,0,0.000125,1.940453,4.035368,0,0.000149,0.017797,0,0.001975,0.673429,0.07575,0,0.003254,0,0,0,1.678004,3.721291,0.008424,0.012026,0,0.017912,0,0.010238,0.000228,0,2.19064,1.771457,1.504811,3.740525,2.720141,2.279405,2.226554,2.500968,2.236806,2.761451,2.142316,2.480695,2.884028,2.043331,1.067582,2.526393,2.279527,2.13169,1.419208,1.142613,2.270553,1.505351,1.8279,3.354611,2.231747,2.081321,1.126693,2.409377,2.091609,1.898385,2.871432,2.072081,1.848961,1.548809,3.105622,3.180934,2.365706,2.893748,2.416795,1.854012,2.826689,2.078996,2.712156,2.845771,1.812185,1.198559,2.285704,2.705437,2.353259,1.419778,1.091178,2.447445,1.395777,2.055887,3.01638,2.50383,2.148556,1.083994,2.256819,1.70531,1.642407,3.134943
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050967_anat_thickness.nii.gz,NYU_0050967,0.009106,1.237882,0.121011,0.000055,0.00311,0,0.000004,0,0,0,0.000145,1.912145,3.067304,0,0.009051,0.01812,0,0.007073,0.265875,0.077859,0.000031,0.002276,0.000001,0.00001,0,1.560271,2.36016,0.010138,0.008288,0,0.013267,0.000494,0.009956,0.000165,0,2.753423,2.512501,1.749137,2.836607,2.848872,2.880782,2.762908,2.578839,2.381682,3.053751,2.211446,3.068621,3.29474,2.309545,1.641145,2.348755,2.914078,2.884099,1.493645,1.515167,2.493202,1.972737,2.565636,3.102717,3.375251,2.504293,1.551292,2.261558,2.322156,1.771724,2.529422,2.132037,2.34924,1.680058,2.167053,2.970956,3.141143,2.519245,2.495743,2.315297,3.256365,2.186061,2.928684,3.04917,2.289227,1.593846,2.326758,2.807165,2.865254,1.58478,1.552352,2.568609,1.873925,2.501087,2.845887,3.59827,2.650528,1.67098,2.399101,2.256528,1.646113,2.519646
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050968_anat_thickness.nii.gz,NYU_0050968,0.004973,1.235213,0.109526,0,0.002044,0,0.000013,0,0,0,0.000053,1.780158,2.683854,0,0.000385,0.009566,0,0.006239,0.373198,0.117551,0.000073,0.001802,0,0,0,1.871429,2.614359,0.000244,0.009963,0,0.005108,0,0.005946,0.000357,0,1.933017,1.518256,1.509707,2.564494,2.967724,2.540699,2.89986,2.765861,2.069286,2.614982,2.385911,2.395205,3.204133,2.38103,1.379459,2.016336,2.355499,2.167767,1.591332,1.154845,2.404157,1.423906,2.272676,3.245955,2.370089,2.038256,1.144931,1.986543,2.109114,1.879215,2.808648,1.609152,1.57862,1.810383,3.156055,3.516006,2.451703,2.938047,2.769429,1.951546,2.736145,2.369528,2.601859,2.693482,2.260372,1.546634,1.800704,2.277543,2.084676,2.099992,1.187593,2.616366,1.456985,2.437544,2.326239,2.506501,2.122662,1.289382,1.988562,1.90764,1.582414,2.791336
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050969_anat_thickness.nii.gz,NYU_0050969,0.006855,0.653628,0.103693,0.000005,0.002342,0,0.000085,0,0,0,0.000021,1.843207,3.470761,0,0.002774,0.006225,0,0.007547,0.54003,0.081774,0,0.001896,0,0.000147,0,1.962049,3.3302,0.008457,0.00537,0,0.014028,0,0.005351,0.000089,0,2.353517,1.922891,1.431569,3.949552,3.788964,2.77845,3.592651,2.727763,2.227129,2.994317,2.890476,2.688471,3.218007,2.341449,1.541247,1.915434,2.555226,2.35562,1.70706,1.163918,2.671596,1.48014,2.271379,3.342708,2.789902,2.286988,1.330972,2.247282,2.052064,1.909927,2.980798,2.285638,2.284489,1.813531,3.550376,3.885338,3.049117,3.695786,3.086802,2.675291,2.781866,2.964009,2.686203,3.265002,2.260749,1.584476,2.220071,2.522891,2.471845,1.728298,1.40235,2.757321,1.419111,2.16666,3.018882,2.971941,2.433112,1.382599,2.499915,2.171725,1.55833,3.057701
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050970_anat_thickness.nii.gz,NYU_0050970,0.009,0.65509,0.112057,0,0.002266,0,0.000014,0,0,0,0.000029,2.003743,3.59864,0,0.000374,0.012146,0,0.004133,0.450049,0.089067,0.000003,0.004437,0,0,0,1.817537,3.204517,0.000371,0.009068,0,0.001279,0,0.006398,0.000342,0,2.603726,1.914584,1.815128,3.385082,3.214902,2.571922,3.341877,2.95856,2.184626,2.776096,2.641614,2.159911,3.297365,2.023792,1.541202,2.544717,2.214068,2.452729,1.745466,1.477156,2.779545,1.810894,2.479326,2.91722,2.577247,2.323164,1.52989,2.242372,1.972177,1.85091,2.825816,1.77356,1.959194,2.277543,2.668774,3.537432,2.876892,3.338129,2.724017,2.483088,2.596502,3.011353,2.492391,3.02875,2.009539,1.719505,2.614406,2.34732,2.235966,2.319783,1.500137,2.718941,1.713064,2.38244,2.792181,2.864502,2.496193,1.615687,2.225861,2.051694,1.723948,3.307437
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050971_anat_thickness.nii.gz,NYU_0050971,0.011933,0.861373,0.146543,0.000015,0.005266,0,0.000035,0,0,0,0.000367,2.079682,3.621709,0,0.000797,0.012654,0,0.008205,0.358986,0.124872,0.000004,0.00244,0,0.001716,0,2.020184,3.554298,0.001758,0.013352,0,0.018172,0,0.005819,0.000044,0,2.140609,2.106821,1.482466,3.261617,3.697658,2.766977,3.397011,2.652261,1.997444,3.115378,2.677716,2.733372,3.386326,2.886746,1.542,2.595244,2.696254,2.508534,1.420491,1.45724,2.468596,1.919258,2.447717,2.56857,2.873379,2.579443,1.46385,2.412648,2.604824,1.97145,2.863415,1.969279,1.918713,1.844055,3.115823,3.944526,3.061107,3.361697,2.7466,2.205539,2.971816,2.865021,2.694577,3.069754,2.810535,1.529489,2.23864,2.612144,2.645727,2.130134,1.583538,2.267357,1.743974,2.293569,2.981933,3.176596,2.499862,1.465487,2.411665,2.62495,1.738453,2.973665
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050972_anat_thickness.nii.gz,NYU_0050972,0.006532,0.68843,0.101877,0.000034,0.001791,0,0,0,0,0,0.000219,2.113215,3.722036,0,0.002005,0.005943,0,0.006946,0.59978,0.092084,0.000008,0.002019,0,0.00007,0,2.265305,4.098876,0.000844,0.007205,0,0.012867,0,0.005968,0.000123,0,1.90872,1.735005,2.015151,3.329555,2.996311,2.638032,2.934885,2.769387,2.603807,2.743088,2.559628,2.384152,3.264265,2.18807,1.556761,1.911186,2.15199,2.113267,1.921805,1.543732,2.634978,1.833095,2.410688,2.905975,2.298868,1.916272,1.460849,2.367085,2.211561,1.941069,2.858923,2.021118,1.832256,2.094686,3.32993,3.10747,3.036682,2.911895,2.881357,2.406386,2.67538,2.68942,2.606816,3.036634,2.446476,1.46928,2.159545,2.493196,2.28837,2.172657,1.543882,2.702645,1.774903,2.509717,2.687999,2.233665,1.96688,1.585698,2.358044,2.286607,1.787854,2.918084
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050973_anat_thickness.nii.gz,NYU_0050973,0.004268,0.470535,0.118477,0.000051,0.003643,0,0,0,0,0,0.000261,1.7768,3.3994,0,0.006352,0.021033,0,0.003175,0.439449,0.09927,0.00008,0.002227,0,0.000007,0,1.805357,3.212283,0.000671,0.014355,0,0.023129,0,0.010172,0.000138,0,2.019557,1.71974,1.117362,3.193695,2.932895,1.662718,2.4695,2.132887,1.457512,2.274886,2.264098,2.364331,2.596089,2.270574,1.44466,1.960393,2.226049,1.834807,1.273606,1.176145,2.299692,1.427295,1.90795,2.812506,2.08351,1.763072,0.99392,2.194658,1.730131,1.752617,2.282941,1.594805,1.446558,1.116193,2.820234,2.913485,2.001052,2.640292,2.161767,1.530072,2.200994,2.144709,2.359598,2.297991,2.349443,1.162351,2.020849,1.979952,1.800777,1.269285,1.038154,2.225943,1.423364,1.699397,2.46647,2.23639,1.701046,0.929559,1.808018,1.61249,1.245487,2.448764
/data/Projects/ABIDE_Initiative/Outputs/ants/anat_thickness/NYU_0050974_anat_thickness.nii.gz,NYU_0050974,0.011775,0.622095,0.109795,0.000163,0.004158,0,0.000048,0,0,0,0.00117,2.020179,2.884063,0,0.00615,0.010088,0,0.010093,0.184968,0.086219,0,0.0025,0,0.000151,0,1.918814,3.390228,0.002459,0.017012,0,0.019629,0.000244,0.003215,0.000027,0,2.379897,2.040758,1.209203,2.985297,2.86198,2.634462,2.99404,2.967903,1.989315,2.936974,2.561147,2.707175,3.140044,2.426339,1.363934,2.2579,2.647824,2.483601,1.768745,1.375239,2.445944,1.554516,2.151695,3.364722,2.956963,2.316063,1.304642,2.39214,2.202251,1.820241,2.69625,2.037277,2.2322,1.265051,3.342619,3.361316,2.91306,3.375207,3.044645,2.051008,3.054918,2.24934,2.916682,2.889278,2.150688,1.313932,2.659003,2.570361,2.486887,1.826296,1.41479,2.705607,1.762173,2.055371,3.075169,3.007814,2.48539,1.405632,2.335213,2.316375,1.196579,2.780944
