"ANTS_roi","FS51_roi","r_value","p_value"
"R.rosmidF","R.FUS",-0.13589109202294,6.04158177077021e-06
"R.rosmidF","R.supP",0.0982987422582247,0.00109120925105548
"R.rosmidF","R.supT",0.0240437348972933,0.425444157878583
"R.rosmidF","R.rosmidF",0.507362062026695,4.46179913875706e-73
"R.rosmidF","R.preCEN",0.120262010613823,6.3223061160586e-05
"R.rosmidF","L.latorbF",0.206130714952176,4.97748454165036e-12
"R.rosmidF","L.transT",0.0565786457724626,0.0605557868546846
"R.rosmidF","L.posCG",0.0203191244518359,0.500617136359377
"R.rosmidF","R.transT",0.0654694931799803,0.0298385196960576
"R.rosmidF","R.preCN",0.0585900676636675,0.051948871526745
"R.rosmidF","L.preCEN",0.0999710066612367,0.000894623814477245
"R.rosmidF","L.infP",0.127087776440793,2.3440944257102e-05
"R.rosmidF","R.infP",0.0810164811833873,0.00715371978129202
"R.rosmidF","R.INS",-0.132919254887813,9.64089549543741e-06
"R.rosmidF","R.caumidF",0.309266975448935,7.85824254059088e-26
"R.rosmidF","R.paraCEN",0.126251623474488,2.6543570751869e-05
"R.rosmidF","L.infT",0.018479716547703,0.540182416300761
"R.rosmidF","R.supF",0.393787038281877,3.73635792328098e-42
"R.rosmidF","L.paraH",-0.0831951637872497,0.00574169524697392
"R.rosmidF","L.midT",0.0260379829980314,0.388060731906768
"R.rosmidF","R.paraH",-0.087567181852806,0.00363886186924573
"R.rosmidF","L.isthCG",-0.0287767302055416,0.340102465847327
"R.rosmidF","L.parsTRI",0.348540561438682,8.46589731496515e-33
"R.rosmidF","R.infT",-0.0952217812910442,0.00156052996532627
"R.rosmidF","R.latorbF",0.300244460619254,2.26325884915684e-24
"R.rosmidF","L.rosmidF",0.421860910103083,9.68550235553284e-49
"R.rosmidF","L.supF",0.340582723973941,2.64608381924279e-31
"R.rosmidF","R.cauantCG",0.0649249263865869,0.03123071145108
"R.rosmidF","L.LG",-0.0240914890639134,0.424525131543008
"R.rosmidF","R.isthCG",-0.0252200927377554,0.403144575138639
"R.rosmidF","L.medorbF",0.228301838265874,1.74369057408998e-14
"R.rosmidF","R.SM",0.135357954770224,6.5747265361324e-06
"R.rosmidF","L.supT",-0.0115606535953953,0.701590151954356
"R.rosmidF","R.midT",0.0044886849683059,0.881733500725051
"R.rosmidF","L.postCEN",0.103302428956052,0.000596930125515266
"R.rosmidF","R.latO",-0.101547105649188,0.000739860669452679
"R.rosmidF","R.parOP",0.21566236474368,4.72044611919387e-13
"R.rosmidF","L.paraCEN",0.132982962900562,9.54577604019609e-06
"R.rosmidF","R.parsTRI",0.400271560386536,1.27838727552129e-43
"R.rosmidF","R.medorbF",0.312752661025339,2.07832798399727e-26
"R.rosmidF","R.CN",-0.0152885286206885,0.612332397599036
"R.rosmidF","L.INS",-0.0674817508434632,0.0251466251317615
"R.preCEN","L.cauantCG",0.0727807495116619,0.015716989593511
"R.preCEN","L.parsORB",0.300090235389505,2.39461856468356e-24
"R.preCEN","R.parsORB",0.249533828098172,4.32463638409563e-17
"R.preCEN","L.preCN",0.205807376405892,5.38095968814469e-12
"R.preCEN","R.ENT",0.402202611100775,4.61133356809353e-44
"R.preCEN","L.CN",0.0555660974077141,0.0653164319739741
"R.preCEN","R.periCAL",0.0543228890423063,0.071578740975062
"R.preCEN","L.rosantCG",0.290361707516423,7.85281067983125e-23
"R.preCEN","L.caumidF",0.318702189729559,2.05987083754917e-27
"R.preCEN","R.rosantCG",0.127829258266936,2.09808000789728e-05
"R.preCEN","L.latO",0.159523321597425,1.03032468229997e-07
"R.preCEN","L.FUS",0.391224293374967,1.38927979658789e-41
"R.preCEN","R.LG",0.185208643923838,5.93554988590782e-10
"R.preCEN","R.postCEN",0.309954042719611,6.05458146206458e-26
"R.preCEN","L.periCAL",-0.026745808806093,0.375287963216257
"R.preCEN","L.SM",0.355761783340417,3.41441855946939e-34
"R.preCEN","L.parOP",0.394806208754977,2.20916619542186e-42
"R.preCEN","L.supP",0.222593067460265,7.93028127704763e-14
"R.preCEN","R.posCG",0.0913746544629382,0.00240664680298296
"R.preCEN","L.ENT",0.40547551374107,8.06428016195735e-45
"R.preCEN","R.FUS",0.415712719601907,3.03907692942395e-47
"R.preCEN","R.supP",0.235905862463238,2.17433650931375e-15
"R.preCEN","R.supT",0.49670146298015,1.18587395405033e-69
"R.preCEN","R.rosmidF",0.129927593300646,1.52798397782001e-05
"R.preCEN","R.preCEN",0.465902828099738,2.05957022793839e-60
"R.preCEN","L.latorbF",0.303302367669966,7.34255554735013e-25
"R.preCEN","L.transT",0.369908025951782,4.95671650587926e-37
"R.preCEN","L.posCG",0.053692556331042,0.074936824508566
"R.preCEN","R.transT",0.37235234669124,1.54962572579774e-37
"R.preCEN","R.preCN",0.239739256137737,7.40147573881822e-16
"R.preCEN","L.preCEN",0.481144422909462,7.22917187481223e-65
"R.preCEN","L.infP",0.313884342282696,1.34435942946194e-26
"R.preCEN","R.infP",0.330413813539758,1.86424716566903e-29
"R.preCEN","R.INS",0.291983955330319,4.42914823323047e-23
"R.preCEN","R.caumidF",0.298817628313186,3.80936363688268e-24
"R.preCEN","R.paraCEN",0.325545927553198,1.35122915084898e-28
"R.preCEN","L.infT",0.39916907435566,2.28128276616164e-43
"R.preCEN","R.supF",0.238442896837325,1.06784368450333e-15
"R.preCEN","L.paraH",0.318554480570899,2.18292807735225e-27
"R.preCEN","L.midT",0.436965488147782,1.49621372841962e-52
"R.preCEN","R.paraH",0.385968476490615,1.98063644188187e-40
"R.preCEN","L.isthCG",0.0372555708759636,0.216751011213325
"R.preCEN","L.parsTRI",0.322848017116884,3.98820745674235e-28
"R.preCEN","R.infT",0.424358934788069,2.33944285182006e-49
"R.preCEN","R.latorbF",0.248488647155795,5.89052980774545e-17
"R.preCEN","L.rosmidF",0.218574104253838,2.24749069953235e-13
"R.preCEN","L.supF",0.309781824496018,6.4639357499875e-26
"R.preCEN","R.cauantCG",0.0456858250537686,0.129776183878837
"R.preCEN","L.LG",0.168147226912078,1.98826297791304e-08
"R.preCEN","R.isthCG",0.0449049771696415,0.136470242285739
"R.preCEN","L.medorbF",0.185753011335205,5.27639828956355e-10
"R.preCEN","R.SM",0.433481733280227,1.17821540226096e-51
"R.preCEN","L.supT",0.509877498068704,6.66243148825805e-74
"R.preCEN","R.midT",0.43461347057752,6.04254905507995e-52
"R.preCEN","L.postCEN",0.283973307331355,7.22437399310192e-22
"R.preCEN","R.latO",0.183271579478783,8.99771485306188e-10
"R.preCEN","R.parOP",0.38075670336224,2.63372505134332e-39
"R.preCEN","L.paraCEN",0.286284930680886,3.25782669687899e-22
"R.preCEN","R.parsTRI",0.316528445053239,4.82238012431741e-27
"R.preCEN","R.medorbF",0.0701591813515862,0.0199015276877893
"R.preCEN","R.CN",0.119600604128957,6.94139790015178e-05
"R.preCEN","L.INS",0.286577845591268,2.94353767261642e-22
"L.latorbF","L.cauantCG",-0.0522817041072689,0.0829196215186805
"L.latorbF","L.parsORB",0.33450493115775,3.43079338282823e-30
"L.latorbF","R.parsORB",0.321725474159418,6.23668078843144e-28
"L.latorbF","L.preCN",0.14155444910745,2.41247269770886e-06
"L.latorbF","R.ENT",0.351959407619387,1.87087520982389e-33
"L.latorbF","L.CN",0.0185953820169484,0.537649208796761
"L.latorbF","R.periCAL",0.0191857036313654,0.52481398731637
"L.latorbF","L.rosantCG",0.187294582367102,3.77336656818258e-10
"L.latorbF","L.caumidF",0.110095300105956,0.000252127656350472
"L.latorbF","R.rosantCG",0.185127305600177,6.04068964842539e-10
"L.latorbF","L.latO",0.0203918261641656,0.499085474793826
"L.latorbF","L.FUS",0.290096997237729,8.61895237380137e-23
"L.latorbF","R.LG",0.13643246494,5.54261738120839e-06
"L.latorbF","R.postCEN",0.149602954469335,6.14918643324803e-07
"L.latorbF","L.periCAL",-0.0433502974900376,0.150586786523208
"L.latorbF","L.SM",0.177098501097001,3.28837803179035e-09
"L.latorbF","L.parOP",0.243859930214508,2.27529421201749e-16
"L.latorbF","L.supP",0.108703808243352,0.000302031470932181
"L.latorbF","R.posCG",0.0417195283684201,0.166560995530942
"L.latorbF","L.ENT",0.396774489650996,7.96537668910127e-43
"L.latorbF","R.FUS",0.294397885435557,1.87607261215996e-23
"L.latorbF","R.supP",0.157429803409336,1.51630532150785e-07
"L.latorbF","R.supT",0.33935269479693,4.46500599693447e-31
"L.latorbF","R.rosmidF",0.21933459290998,1.8482704460456e-13
"L.latorbF","R.preCEN",0.183791686702166,8.0503026083942e-10
"L.latorbF","L.latorbF",0.39603876614738,1.16722420242211e-42
"L.latorbF","L.transT",0.272048212230519,3.90836151124798e-20
"L.latorbF","L.posCG",-0.0217616018282284,0.470697973522574
"L.latorbF","R.transT",0.248159221945065,6.49119634815583e-17
"L.latorbF","R.preCN",0.151083490144477,4.74389963373923e-07
"L.latorbF","L.preCEN",0.159717466608083,9.93803689631353e-08
"L.latorbF","L.infP",0.195459242952414,6.09367089927977e-11
"L.latorbF","R.infP",0.201029899336053,1.67695496679722e-11
"L.latorbF","R.INS",0.231165746418386,8.02978813802316e-15
"L.latorbF","R.caumidF",0.165973602730664,3.03456889979323e-08
"L.latorbF","R.paraCEN",0.165987500410961,3.02642939815305e-08
"L.latorbF","L.infT",0.296218760401753,9.76016207347523e-24
"L.latorbF","R.supF",0.20034960775613,1.96712179311382e-11
"L.latorbF","L.paraH",0.277584137610997,6.28040780987388e-21
"L.latorbF","L.midT",0.246070489778827,1.19749108789665e-16
"L.latorbF","R.paraH",0.317605129401885,3.16711314575409e-27
"L.latorbF","L.isthCG",-0.00779328514587173,0.796174097151122
"L.latorbF","L.parsTRI",0.267003917808765,1.99377475841309e-19
"L.latorbF","R.infT",0.290560495950045,7.32210318642936e-23
"L.latorbF","R.latorbF",0.395231364604115,1.77332208495999e-42
"L.latorbF","L.rosmidF",0.191279352043626,1.56537712704644e-10
"L.latorbF","L.supF",0.160527851947955,8.54423923620516e-08
"L.latorbF","R.cauantCG",0.00998520405298333,0.740679122895081
"L.latorbF","L.LG",0.111025549959333,0.0002231926668799
"L.latorbF","R.isthCG",0.0275936766694969,0.360334051040384
"L.latorbF","L.medorbF",0.270960055426622,5.57091377704849e-20
"L.latorbF","R.SM",0.200654302743716,1.8315485816445e-11
"L.latorbF","L.supT",0.324224690567902,2.29889713808976e-28
"L.latorbF","R.midT",0.257385477235375,4.05305856679058e-18
"L.latorbF","L.postCEN",0.10259465826551,0.000651157123382346
"L.latorbF","R.latO",0.0466072569872748,0.122207593824146
"L.latorbF","R.parOP",0.281524525598558,1.66597110622855e-21
"L.latorbF","L.paraCEN",0.122264036174518,4.75115085941696e-05
"L.latorbF","R.parsTRI",0.29811104944481,4.92446169452306e-24
"L.latorbF","R.medorbF",0.258569371903302,2.81627390748968e-18
"L.latorbF","R.CN",0.0811379685616183,0.00706745709097331
"L.latorbF","L.INS",0.23428543866613,3.40950958936709e-15
"L.transT","L.cauantCG",-0.0294191330783385,0.329427384670686
"L.transT","L.parsORB",0.166107239256529,2.95717224546017e-08
"L.transT","R.parsORB",0.168782006449033,1.75548686222655e-08
"L.transT","L.preCN",0.130347434532394,1.43321699401351e-05
"L.transT","R.ENT",0.381448917469246,1.87277375221423e-39
"L.transT","L.CN",0.0182367113212091,0.545523861655449
"L.transT","R.periCAL",0.0600340515309509,0.0464212497501752
"L.transT","L.rosantCG",0.21915607227399,1.93522374753503e-13
"L.transT","L.caumidF",0.0931340567015249,0.00197792942890794
"L.transT","R.rosantCG",0.164894930760786,3.73537419980423e-08
"L.transT","L.latO",0.123466893409256,3.99329269630084e-05
"L.transT","L.FUS",0.385661010380384,2.31029237760256e-40
"L.transT","R.LG",0.191684463634906,1.42990697473471e-10
"L.transT","R.postCEN",0.211178330048755,1.44988395834582e-12
"L.transT","L.periCAL",-0.0415561545508849,0.168228921255577
"L.transT","L.SM",0.253877258621759,1.179109656675e-17
"L.transT","L.parOP",0.302330941849301,1.05145262480044e-24
"L.transT","L.supP",0.115298944985847,0.000125963868801712
"L.transT","R.posCG",0.0831602077045837,0.00576221015019544
"L.transT","L.ENT",0.367954531842605,1.24636733061931e-36
"L.transT","R.FUS",0.399456526582937,1.96197043167244e-43
"L.transT","R.supP",0.154776929276487,2.4563511623832e-07
"L.transT","R.supT",0.479766900444077,1.86644923997989e-64
"L.transT","R.rosmidF",0.0366917800219786,0.223791327482449
"L.transT","R.preCEN",0.241847335608057,4.05916901947355e-16
"L.transT","L.latorbF",0.241212086228029,4.86759243504077e-16
"L.transT","L.transT",0.447193688506205,3.03767940300138e-55
"L.transT","L.posCG",0.0335617466110528,0.265849533247816
"L.transT","R.transT",0.377671677642403,1.19184256821055e-38
"L.transT","R.preCN",0.166564836513032,2.70637199879519e-08
"L.transT","L.preCEN",0.236125336192813,2.04528353903433e-15
"L.transT","L.infP",0.227757785176467,2.01805305773019e-14
"L.transT","R.infP",0.240587041559483,5.81704760317558e-16
"L.transT","R.INS",0.344953024914099,4.04555824708132e-32
"L.transT","R.caumidF",0.099586836130281,0.000936640817006052
"L.transT","R.paraCEN",0.19947972856809,2.4104601452936e-11
"L.transT","L.infT",0.368351032265997,1.03416444722703e-36
"L.transT","R.supF",0.0993435469711918,0.00096418598782182
"L.transT","L.paraH",0.30746687547672,1.55093741810142e-25
"L.transT","L.midT",0.351723000454741,2.07797943648734e-33
"L.transT","R.paraH",0.373726164781552,8.02603285729964e-38
"L.transT","L.isthCG",0.0396559207540139,0.188557523521503
"L.transT","L.parsTRI",0.176382702413582,3.81047913631648e-09
"L.transT","R.infT",0.380483283366831,3.01276144091851e-39
"L.transT","R.latorbF",0.222955943832913,7.21117946680644e-14
"L.transT","L.rosmidF",0.0498633137508835,0.0981925726554993
"L.transT","L.supF",0.113337070992875,0.000164198340361093
"L.transT","R.cauantCG",0.00386341731030001,0.898110871511456
"L.transT","L.LG",0.139616410390026,3.31633228386408e-06
"L.transT","R.isthCG",0.0479439766074454,0.111845690330617
"L.transT","L.medorbF",0.157994796814954,1.36682804096435e-07
"L.transT","R.SM",0.282840265898625,1.06450460600296e-21
"L.transT","L.supT",0.502065747151426,2.32278217262784e-71
"L.transT","R.midT",0.362760411613006,1.40293532318028e-35
"L.transT","L.postCEN",0.175373608651839,4.68548415916413e-09
"L.transT","R.latO",0.168841497211294,1.7350785979744e-08
"L.transT","R.parOP",0.285418897153388,4.39426544329683e-22
"L.transT","L.paraCEN",0.100439671331317,0.000845729413451607
"L.transT","R.parsTRI",0.207689795706246,3.41199702851947e-12
"L.transT","R.medorbF",0.0972992485276595,0.00122702405567563
"L.transT","R.CN",0.097187936598764,0.00124307763479569
"L.transT","L.INS",0.334999566279319,2.79099801918974e-30
"L.posCG","L.cauantCG",0.181253737642132,1.38125784044724e-09
"L.posCG","L.parsORB",0.233275813598668,4.50482127811865e-15
"L.posCG","R.parsORB",0.243329146865592,2.6519251238735e-16
"L.posCG","L.preCN",0.344141005628499,5.74791218906847e-32
"L.posCG","R.ENT",0.113021708069242,0.000171279263175422
"L.posCG","L.CN",0.115689174252627,0.000119434684316547
"L.posCG","R.periCAL",0.0444378923358132,0.140599844122381
"L.posCG","L.rosantCG",0.241298151643099,4.74942478573644e-16
"L.posCG","L.caumidF",0.18840826025699,2.95643605179629e-10
"L.posCG","R.rosantCG",0.318694557782524,2.06605728293614e-27
"L.posCG","L.latO",0.11720161410883,9.70194489287667e-05
"L.posCG","L.FUS",0.306131934997693,2.5599928130666e-25
"L.posCG","R.LG",0.174823956421601,5.24125811074653e-09
"L.posCG","R.postCEN",0.21413260008945,6.94169369294229e-13
"L.posCG","L.periCAL",-0.0233172247938162,0.439568235923964
"L.posCG","L.SM",0.273996192601678,2.06385396055152e-20
"L.posCG","L.parOP",0.309241147784633,7.93553941014149e-26
"L.posCG","L.supP",0.250888353244569,2.89132701850499e-17
"L.posCG","R.posCG",0.299846266561823,2.61797766723551e-24
"L.posCG","L.ENT",0.150689805440294,5.08398694617009e-07
"L.posCG","R.FUS",0.262849698484941,7.43466365986651e-19
"L.posCG","R.supP",0.241589500127317,4.36997753598042e-16
"L.posCG","R.supT",0.273601313759835,2.35004506867694e-20
"L.posCG","R.rosmidF",0.270844598645637,5.78386251290821e-20
"L.posCG","R.preCEN",0.22596086027008,3.26124814124349e-14
"L.posCG","L.latorbF",0.310111491931875,5.70284198467931e-26
"L.posCG","L.transT",0.290256375457775,8.14925096164693e-23
"L.posCG","L.posCG",0.306397532452361,2.31753501156949e-25
"L.posCG","R.transT",0.264092885477803,5.02652128776297e-19
"L.posCG","R.preCN",0.310400687083326,5.10867108984316e-26
"L.posCG","L.preCEN",0.211816788844086,1.23766587572947e-12
"L.posCG","L.infP",0.279645213039558,3.14556087201949e-21
"L.posCG","R.infP",0.2502754082632,3.4701682510942e-17
"L.posCG","R.INS",0.331825356133828,1.0426319712518e-29
"L.posCG","R.caumidF",0.238791513643915,9.67812223155697e-16
"L.posCG","R.paraCEN",0.303425131648089,7.0161339191676e-25
"L.posCG","L.infT",0.246603430188489,1.02482827198048e-16
"L.posCG","R.supF",0.31819838683539,2.51033450479092e-27
"L.posCG","L.paraH",0.240407295272437,6.12233115131652e-16
"L.posCG","L.midT",0.157965331152308,1.37425862264446e-07
"L.posCG","R.paraH",0.249971446585751,3.79815761393639e-17
"L.posCG","L.isthCG",0.194323672501838,7.89044293748569e-11
"L.posCG","L.parsTRI",0.223660218424588,5.99348770560261e-14
"L.posCG","R.infT",0.199153947170518,2.60048758797737e-11
"L.posCG","R.latorbF",0.321502806471412,6.81353707396668e-28
"L.posCG","L.rosmidF",0.208766347808684,2.62425779981314e-12
"L.posCG","L.supF",0.278160096488357,5.17999552035252e-21
"L.posCG","R.cauantCG",0.217616291895573,2.87223905987949e-13
"L.posCG","L.LG",0.133141400541163,9.31308669005763e-06
"L.posCG","R.isthCG",0.252490007086416,1.79056723404481e-17
"L.posCG","L.medorbF",0.216075354557196,4.25158613469273e-13
"L.posCG","R.SM",0.233390043955568,4.36533435748595e-15
"L.posCG","L.supT",0.250954442168663,2.8349091744018e-17
"L.posCG","R.midT",0.181522341519736,1.3050217596943e-09
"L.posCG","L.postCEN",0.210401685217658,1.75648077469355e-12
"L.posCG","R.latO",0.112396159388032,0.000186181749920009
"L.posCG","R.parOP",0.308550777310716,1.03050213019411e-25
"L.posCG","L.paraCEN",0.267483860007683,1.7099702163996e-19
"L.posCG","R.parsTRI",0.289511423030969,1.0586129958237e-22
"L.posCG","R.medorbF",0.302977099479386,8.28186747635888e-25
"L.posCG","R.CN",0.145699067146094,1.20432653428164e-06
"L.posCG","L.INS",0.35225250100225,1.64233299609365e-33
"R.transT","L.cauantCG",-0.0276183165397978,0.359905136061612
"R.transT","L.parsORB",0.16738591949288,2.30706356031977e-08
"R.transT","R.parsORB",0.122444321933137,4.62947416225376e-05
"R.transT","L.preCN",0.0568341232421124,0.0594010881129531
"R.transT","R.ENT",0.445976256120578,6.42477665789791e-55
"R.transT","L.CN",-0.0209195160916721,0.488043159117976
"R.transT","R.periCAL",0.00287271782795521,0.924146050200698
"R.transT","L.rosantCG",0.240178056248361,6.53463460564359e-16
"R.transT","L.caumidF",0.100068510926096,0.00088424090835388
"R.transT","R.rosantCG",0.139787685950397,3.22491942949996e-06
"R.transT","L.latO",0.083964456962611,0.00530655210184431
"R.transT","L.FUS",0.388820833955672,4.71106075699395e-41
"R.transT","R.LG",0.14066414226353,2.79367301597031e-06
"R.transT","R.postCEN",0.191840668845803,1.38078807388895e-10
"R.transT","L.periCAL",-0.100036084428253,0.000887681453014418
"R.transT","L.SM",0.207151505768659,3.88846943878333e-12
"R.transT","L.parOP",0.285242204462467,4.67030389116327e-22
"R.transT","L.supP",0.0616875281446366,0.0407074242938831
"R.transT","R.posCG",0.0375543660347127,0.213085003634195
"R.transT","L.ENT",0.448924087131451,1.04201867773574e-55
"R.transT","R.FUS",0.426715850308535,6.05587759855373e-50
"R.transT","R.supP",0.0957480644285113,0.00146895116767997
"R.transT","R.supT",0.526481635365381,1.56692549175744e-79
"R.transT","R.rosmidF",-0.031707307320736,0.293185335723356
"R.transT","R.preCEN",0.247122696198022,8.80257920587684e-17
"R.transT","L.latorbF",0.222801760649783,7.50854183247083e-14
"R.transT","L.transT",0.384605327898767,3.9146747333993e-40
"R.transT","L.posCG",-0.0282844584166304,0.348430901837274
"R.transT","R.transT",0.391566609084085,1.16653641843071e-41
"R.transT","R.preCN",0.0890056898277876,0.00311819206262614
"R.transT","L.preCEN",0.249779033816943,4.02137148981158e-17
"R.transT","L.infP",0.184382638981936,7.09153980811837e-10
"R.transT","R.infP",0.212583027135507,1.02288929119043e-12
